,样本id,A5,A6,A7,A8,A9,A10,A11,A12,A14,A15,A16,A17,A19,A20,A21,A22,A24,A25,A26,A27,A28,B1,B4,B5,B6,B7,B8,B9,B10,B11,B12,B14,A1,A3,A4,b14/a1_a3_a4_a19_b1_b12
97,1191,6.0,28.0,-1.0,-1.0,8.0,101,9.0,102.0,10.0,105.0,11.0,104.0,200,1.0,50.0,9.0,12.0,79,13.0,75.0,1.0,320.0,1.0,15.0,74,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
98,1481,0.0,30.0,-1.0,-1.0,2.0,100,3.0,102.0,4.0,103.0,5.0,104.0,300,0.5,50.0,9.0,13.0,70,13.5,75.0,0.5,350.0,1.0,20.5,65,3.0,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14010507880910683
99,777,14.0,27.0,-1.0,-1.0,16.0,102,17.0,104.0,18.0,105.0,19.0,106.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
100,66,11.0,18.0,-1.0,-1.0,12.0,100,13.0,105.0,14.0,105.0,15.0,106.0,300,0.5,50.0,9.0,16.333333333333332,70,16.833333333333332,76.0,1.1666666666666667,350.0,1.0,19.0,69,20.5,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14010507880910683
101,1776,14.0,29.0,-1.0,-1.0,16.0,100,17.0,102.0,18.0,104.0,19.0,106.0,200,1.0,50.0,9.0,20.0,78,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
102,975,18.0,21.0,-1.0,-1.0,19.5,100,20.5,101.0,21.5,102.0,22.5,102.0,200,0.5,30.0,9.0,23.5,70,0.0,79.0,0.75,300.0,1.5,2.5,52,3.8333333333333335,40.0,1.6666666666666667,1.6666666666666667,-1.0,900.0,405,300,405.0,700,0.1443850267379679
103,892,6.0,40.0,6.25,80.0,7.5,100,8.5,102.0,9.5,102.0,10.5,103.0,300,0.5,50.0,9.0,14.5,70,15.0,75.0,0.5,330.0,2.0,3.0,65,8.0,28.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14109347442680775
104,1904,22.0,29.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
105,421,6.0,22.0,-1.0,-1.0,7.5,100,8.5,102.0,9.5,104.0,10.5,106.0,100,0.5,50.0,9.0,11.5,80,12.0,78.0,1.0,280.0,1.0,14.0,70,16.0,45.0,1.5,1.0,-1.0,800.0,400,300,405.0,700,0.15473887814313347
106,959,9.0,21.0,-1.0,-1.0,10.5,100,11.5,102.0,12.5,104.0,13.5,106.0,100,1.0,50.0,9.0,15.0,80,15.5,78.0,1.0,280.0,1.0,17.5,65,19.5,45.0,1.5,1.0,-1.0,800.0,400,300,405.0,700,0.15473887814313347
107,824,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
108,141,6.0,29.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,105.0,11.0,104.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
109,1316,21.0,30.0,-1.0,-1.0,23.0,102,0.0,103.0,1.0,104.0,2.0,105.0,200,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
110,1080,11.0,26.0,-1.0,-1.0,12.5,100,13.5,102.0,14.5,104.0,15.5,104.0,300,0.5,50.0,10.0,17.0,70,17.5,78.0,1.0,350.0,1.0,5.0,65,8.0,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14010507880910683
111,893,15.0,37.0,15.333333333333334,80.0,16.833333333333332,100,17.833333333333332,102.0,18.833333333333332,104.0,19.833333333333332,102.0,300,0.5,50.0,9.0,1.5,70,2.0,75.0,0.5,350.0,2.0,13.0,48,17.0,28.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14010507880910683
112,1694,14.0,29.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,6.0,45.0,1.5,1.5,1.5,1200.0,400,300,405.0,700,0.128
113,1974,14.0,29.0,-1.0,-1.0,16.0,102,17.0,104.0,18.0,105.0,19.0,106.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,440,300,405.0,700,0.1408
114,671,6.0,29.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,105.0,11.0,106.0,200,1.0,50.0,9.0,12.0,79,13.0,77.0,1.0,320.0,1.0,15.0,76,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
115,1358,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
116,931,12.0,39.0,12.25,80.0,13.5,100,14.5,102.0,15.5,103.0,16.5,102.0,300,0.5,50.0,9.0,21.0,70,21.5,75.0,0.5,370.0,1.5,8.0,60,10.0,40.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.14608695652173914
117,1147,1.0,29.0,-1.0,-1.0,3.0,102,4.0,103.0,5.0,104.0,6.0,105.0,200,1.0,50.0,9.0,7.0,78,8.0,73.0,1.0,320.0,1.0,10.0,80,14.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
118,259,6.0,30.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
119,14,13.0,23.0,-1.0,-1.0,14.5,100,15.5,103.0,16.5,103.0,17.5,104.0,300,0.5,40.0,10.0,19.5,70,20.0,78.0,1.0,300.0,1.5,7.5,65,10.0,40.0,2.5,1.5,-1.0,800.0,420,300,405.0,700,0.1497326203208556
120,992,14.0,21.0,-1.0,-1.0,15.0,100,16.0,103.0,17.0,106.0,18.0,107.0,300,0.5,50.0,9.0,19.0,70,19.5,78.0,1.0,310.0,1.0,21.5,67,23.5,45.0,1.3333333333333321,1.4166666666666667,-1.0,800.0,420,300,405.0,700,0.1492007104795737
121,273,21.0,30.0,-1.0,-1.0,23.0,102,0.0,103.0,1.0,104.0,2.0,105.0,200,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
122,115,22.0,29.0,-1.0,-1.0,0.0,100,1.0,103.0,2.0,104.0,3.0,106.0,200,1.0,50.0,9.0,4.0,80,5.0,72.0,1.0,320.0,1.0,7.0,78,9.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
123,571,8.0,29.0,-1.0,-1.0,10.0,101,11.0,103.0,12.0,104.0,13.0,105.0,200,1.0,50.0,9.0,14.0,80,15.0,73.0,1.0,320.0,1.0,17.0,80,19.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
124,242,14.0,30.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,400,300,405.0,700,0.128
125,1428,18.5,21.0,-1.0,-1.0,20.0,100,21.0,102.0,22.0,102.0,23.0,103.0,300,0.5,35.0,9.0,1.5,70,2.0,78.0,1.0,300.0,1.5,12.5,60,16.0,40.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14260249554367202
126,331,17.5,39.0,17.75,80.0,18.666666666666668,100,19.666666666666668,102.0,20.666666666666668,103.0,21.666666666666668,102.0,300,0.5,50.0,9.0,3.0,70,3.5,75.0,0.5,330.0,2.0,12.0,50,14.0,28.0,1.5,2.0,-1.0,800.0,395,300,405.0,700,0.13932980599647266
127,680,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,78,5.0,73.0,1.0,320.0,1.0,7.0,78,9.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
128,1985,21.0,29.0,-1.0,-1.0,23.0,102,0.0,103.0,1.0,104.0,2.0,105.0,200,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
129,57,14.0,18.0,-1.0,-1.0,15.0,100,16.0,104.0,17.0,105.0,18.0,105.0,300,0.5,50.0,9.0,19.333333333333332,70,19.833333333333332,77.0,1.1666666666666667,350.0,1.0,22.0,70,23.5,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14010507880910683
130,1319,21.0,29.0,-1.0,-1.0,23.0,102,0.0,103.0,1.0,104.0,2.0,105.0,200,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,3.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
131,412,4.0,20.0,-1.0,-1.0,5.5,100,6.5,102.0,7.5,104.0,8.5,107.0,200,1.0,50.0,10.0,10.0,72,10.5,79.0,1.0,380.0,1.0,12.5,77,14.5,47.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.15080789946140036
132,436,10.5,22.0,-1.0,-1.0,12.0,100,13.0,101.0,14.0,103.0,15.0,103.0,100,1.0,50.0,10.0,16.0,80,16.5,78.0,1.0,300.0,1.0,18.5,65,19.5,50.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.15355086372360843
133,956,22.0,22.0,-1.0,-1.0,23.0,100,0.0,101.0,1.0,103.0,2.0,104.0,100,1.0,50.0,10.0,3.0,80,3.5,76.0,1.0,280.0,1.0,5.5,65,7.5,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.15473887814313347
134,821,6.0,30.0,-1.0,-1.0,8.0,102,9.0,104.0,10.0,105.0,11.0,106.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
135,156,6.0,27.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,104.0,200,1.0,50.0,9.0,12.0,78,13.0,76.0,1.0,320.0,1.0,15.0,75,17.0,45.0,2.5,2.0,1.0,1200.0,400,300,405.0,700,0.128
136,1282,9.0,30.0,-1.0,-1.0,11.0,102,12.0,103.0,13.0,104.0,14.0,105.0,200,1.0,50.0,9.0,15.0,80,16.0,73.0,1.0,320.0,1.0,18.0,80,20.0,45.0,3.5,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
137,30,23.0,24.0,-1.0,-1.0,0.0,100,1.0,101.0,2.0,105.0,3.0,105.0,300,0.5,50.0,10.0,7.0,70,7.5,78.0,1.0,300.0,1.0,16.5,60,19.0,40.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.1497326203208556
138,36,7.0,21.0,-1.0,-1.0,8.333333333333334,100,9.333333333333334,103.0,10.333333333333334,103.0,11.333333333333334,103.0,300,0.5,40.0,9.0,16.5,70,17.0,78.0,1.0,300.0,1.5,4.0,60,8.0,40.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.1497326203208556
139,1416,21.0,21.0,-1.0,-1.0,22.5,100,23.5,102.0,0.5,103.0,1.5,104.0,300,0.5,35.0,9.0,6.5,70,7.0,78.0,1.0,310.0,1.5,16.5,62,20.0,40.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.1492007104795737
140,423,20.5,21.0,-1.0,-1.0,22.5,100,23.5,102.0,0.5,104.0,1.5,106.0,100,0.5,50.0,9.0,2.5,80,3.0,77.0,1.0,260.0,1.0,4.5,65,5.5,45.0,1.5,1.0,-1.0,800.0,400,300,-1.0,980,0.16400164001640016
141,1609,0.0,24.0,-1.0,-1.0,1.5,100,2.5,101.0,3.5,103.0,4.5,105.0,300,0.5,30.0,9.0,6.0,70,6.5,78.0,1.0,240.0,1.0,9.5,65,11.5,50.0,1.5,1.0,-1.0,800.0,340,250,340.0,590,0.1349206349206349
142,1137,18.0,29.0,-1.0,-1.0,20.0,101,21.0,103.0,22.0,104.0,23.0,105.0,200,1.0,50.0,9.0,0.0,80,1.0,73.0,1.0,320.0,1.0,3.0,80,5.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
143,1814,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
144,1689,6.0,30.0,-1.0,-1.0,8.0,100,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
145,359,21.5,39.0,21.666666666666668,80.0,23.333333333333332,100,0.3333333333333333,102.0,1.3333333333333333,104.0,2.3333333333333335,103.0,300,0.5,50.0,9.0,5.5,70,6.0,75.0,0.5,370.0,2.0,18.0,52,13.5,27.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.14608695652173914
146,1237,6.0,29.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
147,1427,7.0,24.0,-1.0,-1.0,8.0,100,9.0,104.0,10.0,103.8,11.0,103.2,300,0.5,50.0,9.0,16.5,70,17.0,78.0,1.0,310.0,1.5,20.0,61,8.0,40.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14209591474245115
148,1277,22.0,29.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
149,1644,6.0,30.0,-1.0,-1.0,8.0,100,9.0,101.0,10.0,103.0,11.0,104.0,200,1.0,50.0,9.0,12.0,78,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
150,525,22.0,21.0,-1.0,-1.0,23.5,100,0.5,102.0,1.5,104.0,2.5,105.0,300,1.0,50.0,9.0,6.0,70,6.5,78.0,1.0,340.0,1.5,16.0,65,19.0,45.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.14762741652021089
151,1671,6.0,29.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
152,738,6.0,28.0,-1.0,-1.0,8.0,100,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
153,1302,6.0,27.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
154,266,14.0,27.0,-1.0,-1.0,16.0,102,17.0,104.0,18.0,105.0,19.0,106.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,460,300,405.0,700,0.1472
155,1018,22.0,36.0,-1.0,-1.0,23.0,100,0.0,102.0,1.0,102.0,2.0,104.0,200,0.5,50.0,10.0,2.5,70,3.0,70.0,1.0,300.0,1.5,5.5,60,8.0,40.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.1478743068391867
156,1262,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,78,21.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
157,1387,14.0,30.0,-1.0,-1.0,16.0,102,17.0,104.0,18.0,105.0,19.0,106.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
158,1676,22.0,29.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,78,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
159,1124,8.0,29.0,-1.0,-1.0,10.0,102,11.0,103.0,12.0,104.0,13.0,105.0,200,1.0,50.0,9.0,14.0,79,15.0,73.0,1.0,320.0,1.0333333333333334,17.0,80,19.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
160,862,6.5,26.0,-1.0,-1.0,8.0,100,9.0,102.0,10.0,103.0,11.0,104.0,300,0.5,40.0,9.0,17.0,70,13.5,78.0,1.0,310.0,1.5,3.0,60,5.5,40.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.1492007104795737
161,1784,6.0,29.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,105.0,11.0,107.0,200,1.0,50.0,9.0,12.0,79,13.0,72.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
162,776,6.0,30.0,-1.0,-1.0,8.0,102,9.0,104.0,10.0,105.0,11.0,106.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
163,1862,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,78,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
164,924,16.0,39.0,16.333333333333332,80.0,18.666666666666668,100,19.666666666666668,102.0,20.666666666666668,103.0,21.666666666666668,103.0,300,0.5,50.0,9.0,1.5,70,2.0,75.0,0.5,370.0,2.0,13.5,65,17.0,45.0,1.5,12.0,-1.0,800.0,420,300,405.0,700,0.14608695652173914
165,549,12.5,26.0,-1.0,-1.0,14.0,100,15.0,101.0,16.0,103.0,17.0,105.0,300,0.5,50.0,9.0,18.5,70,19.0,78.0,1.0,350.0,1.5,5.0,65,8.0,45.0,1.5,1.5,-1.0,800.0,440,300,405.0,700,0.15411558669001751
166,1082,11.0,27.0,-1.0,-1.0,12.5,100,13.5,101.0,14.5,103.0,15.5,105.0,300,0.5,50.0,9.0,17.0,70,17.5,78.0,1.0,340.0,1.5,0.0,65,4.5,50.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.140597539543058
167,133,14.0,28.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,105.0,19.0,106.0,200,1.0,50.0,9.0,20.0,78,21.0,76.0,1.0,300.0,1.0,23.0,75,1.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.1288244766505636
168,1085,12.0,21.0,-1.0,-1.0,13.5,100,14.5,102.0,15.5,103.0,16.5,105.0,300,0.5,50.0,9.0,18.5,70,19.0,78.0,1.0,350.0,1.0,5.5,65,10.5,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14010507880910683
169,495,22.5,28.0,-1.0,-1.0,0.0,100,1.0,101.0,2.0,103.0,3.0,105.0,300,0.5,50.0,9.0,4.5,70,5.0,78.0,1.0,360.0,1.0,23.5,65,1.5,45.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.14659685863874344
170,581,18.0,29.0,-1.0,-1.0,20.0,101,21.0,103.0,22.0,104.0,23.0,103.0,200,1.0,50.0,9.0,0.0,80,1.0,74.0,1.0,320.0,1.0,3.0,80,5.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
171,1400,21.0,30.0,-1.0,-1.0,23.0,102,0.0,103.0,1.0,104.0,2.0,105.0,200,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,1.1666666666666667,1.3333333333333333,1.0,1200.0,440,300,405.0,700,0.1408
172,1894,6.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
173,432,12.5,21.0,-1.0,-1.0,14.5,100,15.5,102.0,16.5,104.0,17.5,106.0,100,0.5,50.0,9.0,18.5,80,19.0,78.0,1.0,290.0,1.0,21.0,65,23.0,45.0,1.0,1.0,-1.0,800.0,400,300,-1.0,980,0.16200891049007696
174,1500,17.0,21.0,17.5,73.0,19.0,100,20.0,102.0,21.0,104.0,22.5,102.0,300,0.5,50.0,9.0,0.0,75,0.5,70.0,0.5,350.0,1.5,12.0,65,17.0,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14010507880910683
175,1495,14.0,40.0,14.25,80.0,15.5,100,16.5,103.0,17.5,102.0,18.5,102.0,300,0.5,50.0,9.0,1.0,70,1.5,75.0,0.5,350.0,1.5,13.0,65,16.0,26.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14010507880910683
176,1714,17.0,20.0,-1.0,-1.0,19.0,100,20.0,102.0,21.0,103.0,22.0,107.0,200,1.0,50.0,10.0,23.5,71,0.0,80.0,1.0,380.0,1.0,2.0,70,4.0,46.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.15080789946140036
177,1264,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,78,21.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
178,1989,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
179,1228,14.0,29.0,-1.0,-1.0,16.0,101,17.0,102.0,18.0,104.0,19.0,106.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
180,41,7.0,23.0,-1.0,-1.0,8.0,100,9.0,103.0,10.0,103.0,11.0,103.0,300,0.5,50.0,10.0,16.5,70,17.0,78.0,1.0,310.0,1.5,2.5,60,6.5,40.0,1.5,0.5,-1.0,800.0,440,300,405.0,700,0.15630550621669628
181,1367,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
182,76,6.0,29.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,105.0,11.0,107.0,200,1.0,50.0,9.0,12.0,80,13.0,72.0,1.0,320.0,1.0,15.0,79,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
183,1287,21.0,30.0,-1.0,-1.0,23.0,103,0.0,104.0,1.0,105.0,2.0,105.0,200,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
184,725,21.0,30.0,-1.0,-1.0,23.0,103,0.0,103.0,1.0,104.0,2.0,105.0,200,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,360.0,1.0,6.0,80,8.0,45.0,3.5,-1.0,-1.0,1200.0,440,300,405.0,700,0.13902053712480253
185,1434,5.0,21.0,-1.0,-1.0,6.5,100,7.5,102.0,8.5,103.0,9.5,104.0,300,0.5,40.0,9.0,12.0,70,12.5,78.0,1.5,310.0,1.0,20.5,62,1.5,40.0,1.0,1.5,-1.0,800.0,420,300,405.0,700,0.1492007104795737
186,1777,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,79,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
187,248,14.0,27.0,-1.0,-1.0,16.0,102,17.0,104.0,18.0,105.0,19.0,106.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,460,300,405.0,700,0.1472
188,1193,22.0,29.0,-1.0,-1.0,0.0,101,1.0,102.0,2.0,104.0,3.0,106.0,200,1.0,50.0,9.0,4.0,80,5.0,72.0,1.0,320.0,1.0,7.0,78,9.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
189,1355,6.0,30.0,-1.0,-1.0,8.0,102,9.0,104.0,10.0,105.0,11.0,106.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
190,1053,2.0,21.0,-1.0,-1.0,3.5,100,4.5,102.0,5.5,103.0,6.5,105.0,300,0.5,50.0,9.0,8.0,70,8.5,78.0,1.0,360.0,1.0,17.5,65,23.0,50.0,1.5,1.0,-1.0,800.0,400,300,405.0,700,0.13961605584642234
191,985,10.0,21.0,-1.0,-1.0,11.0,100,12.0,102.0,13.0,104.0,14.0,106.0,200,0.5,50.0,9.0,15.0,70,15.5,77.0,1.0,290.0,1.0,17.5,67,19.5,45.0,1.5,1.3333333333333333,-1.0,900.0,400,300,405.0,700,0.14311270125223613
192,187,22.0,30.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,105.0,3.0,107.0,200,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
193,962,8.25,22.7,-1.0,-1.0,9.666666666666666,100,10.666666666666666,100.0,11.666666666666666,101.0,12.666666666666666,101.4,300,0.3333333333333333,30.0,9.0,13.0,70,13.5,76.0,0.5,290.0,1.5,15.5,42,15.5,42.0,1.3333333333333333,1.5,-1.0,800.0,400,300,405.0,700,0.14311270125223613
